State_Name,Crop_Year,Crop,Area,Production,Yield,ANNUAL,Jun-Sep
PUNJAB,2003,Maize,154000.0,459000.0,2.9805194805194803,424.6,324.3
PUNJAB,2003,Masoor,3600.0,2300.0,0.6388888888888888,424.6,324.3
PUNJAB,2003,Moong(Green Gram),18900.0,15800.0,0.8359788359788359,424.6,324.3
PUNJAB,2003,Moth,600.0,400.0,0.6666666666666666,424.6,324.3
PUNJAB,2003,Rapeseed &Mustard,52000.0,62000.0,1.1923076923076923,424.6,324.3
PUNJAB,2003,Rice,2614000.0,9656000.0,3.693955623565417,424.6,324.3
PUNJAB,2003,Sesamum,10600.0,3600.0,0.33962264150943394,424.6,324.3
PUNJAB,2003,Sugarcane,123000.0,6620000.0,53.82113821138211,424.6,324.3
PUNJAB,2003,Sunflower,20000.0,34000.0,1.7,424.6,324.3
PUNJAB,2003,Urad,5200.0,2200.0,0.4230769230769231,424.6,324.3
PUNJAB,2003,Wheat,3444000.0,14489000.0,4.207026713124274,424.6,324.3
PUNJAB,2004,Arhar/Tur,8900.0,7700.0,0.8651685393258427,351.7,234.0
PUNJAB,2004,Bajra,7000.0,7000.0,1.0,351.7,234.0
PUNJAB,2004,Barley,22000.0,74000.0,3.3636363636363638,351.7,234.0
PUNJAB,2004,Cotton(lint),509000.0,2087000.0,4.100196463654224,351.7,234.0
PUNJAB,2004,Gram,5100.0,4400.0,0.8627450980392157,351.7,234.0
PUNJAB,2004,Groundnut,4300.0,3600.0,0.8372093023255814,351.7,234.0
PUNJAB,2004,Guar seed,27100.0,19400.0,0.7158671586715867,351.7,234.0
PUNJAB,2004,Maize,154000.0,422000.0,2.74025974025974,351.7,234.0
PUNJAB,2004,Masoor,3300.0,1600.0,0.48484848484848486,351.7,234.0
PUNJAB,2004,Moong(Green Gram),15000.0,12000.0,0.8,351.7,234.0
PUNJAB,2004,Moth,300.0,200.0,0.6666666666666666,351.7,234.0
PUNJAB,2004,Rapeseed &Mustard,60000.0,62000.0,1.0333333333333334,351.7,234.0
PUNJAB,2004,Rice,2800000.0,10437000.0,3.7275,351.7,234.0
PUNJAB,2004,Sesamum,10100.0,4100.0,0.40594059405940597,351.7,234.0
PUNJAB,2004,Sugarcane,86000.0,5170000.0,60.116279069767444,351.7,234.0
PUNJAB,2004,Urad,3400.0,1800.0,0.5294117647058824,351.7,234.0
PUNJAB,2004,Wheat,3482000.0,14698000.0,4.221137277426767,351.7,234.0
PUNJAB,2005,Arhar/Tur,7800.0,6900.0,0.8846153846153846,552.0,413.4
PUNJAB,2005,Bajra,5000.0,5000.0,1.0,552.0,413.4
PUNJAB,2005,Barley,19000.0,63000.0,3.3157894736842106,552.0,413.4
PUNJAB,2005,Cotton(lint),557000.0,2395000.0,4.299820466786356,552.0,413.4
PUNJAB,2005,Gram,3900.0,3400.0,0.8717948717948718,552.0,413.4
PUNJAB,2005,Groundnut,3400.0,3000.0,0.8823529411764706,552.0,413.4
PUNJAB,2005,Guar seed,23900.0,17800.0,0.7447698744769874,552.0,413.4
PUNJAB,2005,Maize,148000.0,403000.0,2.722972972972973,552.0,413.4
PUNJAB,2005,Masoor,1900.0,900.0,0.47368421052631576,552.0,413.4
PUNJAB,2005,Moong(Green Gram),12300.0,9900.0,0.8048780487804879,552.0,413.4
PUNJAB,2005,Moth,300.0,300.0,1.0,552.0,413.4
PUNJAB,2005,Peas & beans (Pulses),3400.0,4000.0,1.1764705882352942,552.0,413.4
PUNJAB,2005,Rapeseed &Mustard,49000.0,54000.0,1.1020408163265305,552.0,413.4
PUNJAB,2005,Rice,2642000.0,10193000.0,3.8580620741862224,552.0,413.4
PUNJAB,2005,Sesamum,11300.0,4000.0,0.35398230088495575,552.0,413.4
PUNJAB,2005,Sugarcane,85000.0,5241000.0,61.65882352941176,552.0,413.4
PUNJAB,2005,Urad,2800.0,1500.0,0.5357142857142857,552.0,413.4
PUNJAB,2005,Wheat,3468000.0,14493000.0,4.179065743944637,552.0,413.4
PUNJAB,2006,Arhar/Tur,7200.0,6700.0,0.9305555555555556,647.7,504.8
PUNJAB,2006,Bajra,6000.0,6000.0,1.0,647.7,504.8
PUNJAB,2006,Barley,19000.0,64000.0,3.3684210526315788,647.7,504.8
PUNJAB,2006,Cotton(lint),604000.0,2678000.0,4.433774834437086,647.7,504.8
PUNJAB,2006,Gram,3800.0,3800.0,1.0,647.7,504.8
PUNJAB,2006,Groundnut,4300.0,3800.0,0.8837209302325582,647.7,504.8
PUNJAB,2006,Guar seed,20400.0,15800.0,0.7745098039215687,647.7,504.8
PUNJAB,2006,Jowar,100.0,100.0,1.0,647.7,504.8
PUNJAB,2006,Linseed,100.0,100.0,1.0,647.7,504.8
PUNJAB,2006,Maize,154000.0,481000.0,3.1233766233766236,647.7,504.8
PUNJAB,2006,Masoor,1800.0,800.0,0.4444444444444444,647.7,504.8
PUNJAB,2006,Moong(Green Gram),12300.0,10700.0,0.8699186991869918,647.7,504.8
PUNJAB,2006,Moth,100.0,100.0,1.0,647.7,504.8
PUNJAB,2006,Peas & beans (Pulses),3100.0,3600.0,1.1612903225806452,647.7,504.8
PUNJAB,2006,Rapeseed &Mustard,41000.0,46000.0,1.1219512195121952,647.7,504.8
PUNJAB,2006,Rice,2621000.0,10138000.0,3.867989317054559,647.7,504.8
PUNJAB,2006,Sesamum,9300.0,3200.0,0.34408602150537637,647.7,504.8
PUNJAB,2006,Urad,3200.0,1400.0,0.4375,647.7,504.8
PUNJAB,2006,Wheat,3467000.0,14596000.0,4.209979809633689,647.7,504.8
PUNJAB,2007,Arhar/Tur,6000.0,5400.0,0.9,594.8,448.6
PUNJAB,2007,Bajra,4000.0,4000.0,1.0,594.8,448.6
PUNJAB,2007,Barley,16000.0,57000.0,3.5625,594.8,448.6
PUNJAB,2007,Cotton(lint),604000.0,2355000.0,3.8990066225165565,594.8,448.6
PUNJAB,2007,Gram,27000.0,28000.0,1.037037037037037,594.8,448.6
PUNJAB,2007,Groundnut,3100.0,2700.0,0.8709677419354839,594.8,448.6
PUNJAB,2007,Guar seed,219.0,182.0,0.8310502283105022,594.8,448.6
PUNJAB,2007,Jowar,100.0,100.0,1.0,594.8,448.6
PUNJAB,2007,Maize,153000.0,521000.0,3.4052287581699345,594.8,448.6
PUNJAB,2007,Masoor,11000.0,6000.0,0.5454545454545454,594.8,448.6
PUNJAB,2007,Moong(Green Gram),11700.0,8400.0,0.717948717948718,594.8,448.6
PUNJAB,2007,Rapeseed &Mustard,28000.0,33000.0,1.1785714285714286,594.8,448.6
PUNJAB,2007,Rice,2610000.0,10489000.0,4.018773946360153,594.8,448.6
PUNJAB,2007,Sesamum,8100.0,2700.0,0.3333333333333333,594.8,448.6
PUNJAB,2007,Urad,3400.0,1600.0,0.47058823529411764,594.8,448.6
PUNJAB,2007,Wheat,3488000.0,15720000.0,4.506880733944954,594.8,448.6
PUNJAB,2008,Arhar/Tur,5900.0,5700.0,0.9661016949152542,717.1,629.3
PUNJAB,2008,Bajra,5000.0,5000.0,1.0,717.1,629.3
PUNJAB,2008,Barley,16000.0,55000.0,3.4375,717.1,629.3
PUNJAB,2008,Cotton(lint),527000.0,2285000.0,4.335863377609108,717.1,629.3
PUNJAB,2008,Gram,29000.0,34000.0,1.1724137931034482,717.1,629.3
PUNJAB,2008,Groundnut,2700.0,2500.0,0.9259259259259259,717.1,629.3
PUNJAB,2008,Guar seed,279.0,222.0,0.7956989247311828,717.1,629.3
PUNJAB,2008,Jowar,100.0,100.0,1.0,717.1,629.3
PUNJAB,2008,Linseed,1000.0,1000.0,1.0,717.1,629.3
PUNJAB,2008,Maize,151000.0,514000.0,3.403973509933775,717.1,629.3
PUNJAB,2008,Masoor,11000.0,6000.0,0.5454545454545454,717.1,629.3
PUNJAB,2008,Moong(Green Gram),8900.0,7900.0,0.8876404494382022,717.1,629.3
PUNJAB,2008,Peas & beans (Pulses),19000.0,23000.0,1.2105263157894737,717.1,629.3
PUNJAB,2008,Rapeseed &Mustard,27000.0,33000.0,1.2222222222222223,717.1,629.3
PUNJAB,2008,Rice,2735000.0,11000000.0,4.021937842778794,717.1,629.3
PUNJAB,2008,Sesamum,8000.0,2800.0,0.35,717.1,629.3
PUNJAB,2008,Urad,2700.0,1400.0,0.5185185185185185,717.1,629.3
PUNJAB,2008,Wheat,3466000.0,15733000.0,4.539238315060588,717.1,629.3
PUNJAB,2009,Arhar/Tur,4600.0,4400.0,0.9565217391304348,361.2,300.1
PUNJAB,2009,Bajra,3000.0,4000.0,1.3333333333333333,361.2,300.1
PUNJAB,2009,Barley,14000.0,47000.0,3.357142857142857,361.2,300.1
PUNJAB,2009,Cotton(lint),511000.0,2006000.0,3.9256360078277885,361.2,300.1
PUNJAB,2009,Gram,30000.0,34000.0,1.1333333333333333,361.2,300.1
PUNJAB,2009,Groundnut,2500.0,3100.0,1.24,361.2,300.1
PUNJAB,2009,Guar seed,218.0,168.0,0.7706422018348624,361.2,300.1
PUNJAB,2009,Jowar,100.0,100.0,1.0,361.2,300.1
PUNJAB,2009,Maize,139000.0,475000.0,3.41726618705036,361.2,300.1
PUNJAB,2009,Masoor,1100.0,700.0,0.6363636363636364,361.2,300.1
PUNJAB,2009,Moong(Green Gram),7000.0,6400.0,0.9142857142857143,361.2,300.1
PUNJAB,2009,Peas & beans (Pulses),1600.0,1800.0,1.125,361.2,300.1
PUNJAB,2009,Rapeseed &Mustard,30000.0,39000.0,1.3,361.2,300.1
PUNJAB,2009,Rice,2802000.0,11236000.0,4.009992862241257,361.2,300.1
PUNJAB,2009,Sesamum,6600.0,2600.0,0.3939393939393939,361.2,300.1
PUNJAB,2009,Sugarcane,6000.0,370000.0,61.666666666666664,361.2,300.1
PUNJAB,2009,Urad,2600.0,1400.0,0.5384615384615384,361.2,300.1
PUNJAB,2009,Wheat,3522000.0,15169000.0,4.306927881885293,361.2,300.1
PUNJAB,2010,Arhar/Tur,4200.0,3900.0,0.9285714285714286,451.5,395.1
PUNJAB,2010,Bajra,3000.0,3000.0,1.0,451.5,395.1
PUNJAB,2010,Barley,12000.0,44000.0,3.6666666666666665,451.5,395.1
PUNJAB,2010,Cotton(lint),483000.0,1822000.0,3.772256728778468,451.5,395.1
PUNJAB,2010,Gram,2100.0,2700.0,1.2857142857142858,451.5,395.1
PUNJAB,2010,Groundnut,2200.0,3900.0,1.7727272727272727,451.5,395.1
PUNJAB,2010,Guar seed,18200.0,16800.0,0.9230769230769231,451.5,395.1
PUNJAB,2010,Maize,133000.0,491000.0,3.691729323308271,451.5,395.1
PUNJAB,2010,Masoor,1100.0,739.0,0.6718181818181819,451.5,395.1
PUNJAB,2010,Moong(Green Gram),7800.0,6300.0,0.8076923076923077,451.5,395.1
PUNJAB,2010,Peas & beans (Pulses),3200.0,4100.0,1.28125,451.5,395.1
PUNJAB,2010,Rapeseed &Mustard,31000.0,41000.0,1.3225806451612903,451.5,395.1
PUNJAB,2010,Rice,2831000.0,10837000.0,3.827975980219004,451.5,395.1
PUNJAB,2010,Sesamum,5700.0,2300.0,0.40350877192982454,451.5,395.1
PUNJAB,2010,Urad,2800.0,1600.0,0.5714285714285714,451.5,395.1
PUNJAB,2010,Wheat,3510000.0,16472000.0,4.692877492877493,451.5,395.1
PUNJAB,2011,Arhar/Tur,31000.0,27000.0,0.8709677419354839,705.2,617.5
PUNJAB,2011,Bajra,3000.0,3000.0,1.0,705.2,617.5
PUNJAB,2011,Barley,12000.0,47000.0,3.9166666666666665,705.2,617.5
PUNJAB,2011,Cotton(lint),515000.0,1621000.0,3.1475728155339806,705.2,617.5
PUNJAB,2011,Gram,18000.0,22000.0,1.2222222222222223,705.2,617.5
PUNJAB,2011,Groundnut,17000.0,29000.0,1.7058823529411764,705.2,617.5
PUNJAB,2011,Guar seed,51000.0,43000.0,0.8431372549019608,705.2,617.5
PUNJAB,2011,Maize,126000.0,502000.0,3.984126984126984,705.2,617.5
PUNJAB,2011,Masoor,10000.0,7200.0,0.72,705.2,617.5
PUNJAB,2011,Moong(Green Gram),66000.0,56000.0,0.8484848484848485,705.2,617.5
PUNJAB,2011,Peas & beans (Pulses),28000.0,35000.0,1.25,705.2,617.5
PUNJAB,2011,Rapeseed &Mustard,30000.0,38000.0,1.2666666666666666,705.2,617.5
PUNJAB,2011,Rice,2818000.0,10542000.0,3.7409510290986514,705.2,617.5
PUNJAB,2011,Sesamum,47000.0,16000.0,0.3404255319148936,705.2,617.5
PUNJAB,2011,Sugarcane,80.0,5653000.0,70662.5,705.2,617.5
PUNJAB,2011,Urad,28000.0,11000.0,0.39285714285714285,705.2,617.5
PUNJAB,2011,Wheat,3528000.0,17982000.0,5.096938775510204,705.2,617.5
PUNJAB,2012,Arhar/Tur,2400.0,2900.0,1.2083333333333333,493.6,379.6
PUNJAB,2012,Bajra,3000.0,3000.0,1.0,493.6,379.6
PUNJAB,2012,Barley,13000.0,47000.0,3.6153846153846154,493.6,379.6
PUNJAB,2012,Cotton(lint),481000.0,1627000.0,3.3825363825363826,493.6,379.6
PUNJAB,2012,Gram,2400.0,3100.0,1.2916666666666667,493.6,379.6
PUNJAB,2012,Groundnut,1600.0,2900.0,1.8125,493.6,379.6
PUNJAB,2012,Guar seed,42500.0,40000.0,0.9411764705882353,493.6,379.6
PUNJAB,2012,Maize,131000.0,483000.0,3.687022900763359,493.6,379.6
PUNJAB,2012,Masoor,900.0,700.0,0.7777777777777778,493.6,379.6
PUNJAB,2012,Moong(Green Gram),4800.0,4200.0,0.875,493.6,379.6
PUNJAB,2012,Peas & beans (Pulses),1790.0,2320.0,1.2960893854748603,493.6,379.6
PUNJAB,2012,Rapeseed &Mustard,32000.0,41700.0,1.303125,493.6,379.6
PUNJAB,2012,Rice,2849000.0,11390000.0,3.997893997893998,493.6,379.6
PUNJAB,2012,Sesamum,5300.0,1900.0,0.3584905660377358,493.6,379.6
PUNJAB,2012,Sugarcane,82000.0,5832000.0,71.1219512195122,493.6,379.6
PUNJAB,2012,Sunflower,12600.0,23700.0,1.880952380952381,493.6,379.6
PUNJAB,2012,Urad,2400.0,1200.0,0.5,493.6,379.6
PUNJAB,2012,Wheat,3517000.0,16614000.0,4.723912425362525,493.6,379.6
PUNJAB,2013,Arhar/Tur,29000.0,26000.0,0.896551724137931,586.6,479.7
PUNJAB,2013,Bajra,800.0,800.0,1.0,586.6,479.7
PUNJAB,2013,Barley,12000.0,46000.0,3.8333333333333335,586.6,479.7
PUNJAB,2013,Cotton(lint),446000.0,1495000.0,3.3520179372197307,586.6,479.7
PUNJAB,2013,Gram,19000.0,23700.0,1.2473684210526317,586.6,479.7
PUNJAB,2013,Groundnut,13000.0,24000.0,1.8461538461538463,586.6,479.7
PUNJAB,2013,Guar seed,37100.0,30400.0,0.8194070080862533,586.6,479.7
PUNJAB,2013,Maize,130000.0,507000.0,3.9,586.6,479.7
PUNJAB,2013,Masoor,9000.0,6300.0,0.7,586.6,479.7
PUNJAB,2013,Moong(Green Gram),46000.0,38000.0,0.8260869565217391,586.6,479.7
PUNJAB,2013,Peas & beans (Pulses),9000.0,12600.0,1.4,586.6,479.7
PUNJAB,2013,Rapeseed &Mustard,32000.0,41800.0,1.30625,586.6,479.7
PUNJAB,2013,Rice,2851000.0,11267000.0,3.951946685373553,586.6,479.7
PUNJAB,2013,Sesamum,38000.0,14000.0,0.3684210526315789,586.6,479.7
PUNJAB,2013,Sugarcane,89000.0,6675000.0,75.0,586.6,479.7
PUNJAB,2013,Urad,22000.0,10500.0,0.4772727272727273,586.6,479.7
PUNJAB,2013,Wheat,3512000.0,17620000.0,5.017084282460137,586.6,479.7
PUNJAB,2014,Arhar/Tur,26000.0,23900.0,0.9192307692307692,382.7,244.6
PUNJAB,2014,Barley,11000.0,39400.0,3.581818181818182,382.7,244.6
PUNJAB,2014,Cotton(lint),420000.0,1342000.0,3.1952380952380954,382.7,244.6
PUNJAB,2014,Gram,18000.0,19800.0,1.1,382.7,244.6
PUNJAB,2014,Groundnut,14000.0,26000.0,1.8571428571428572,382.7,244.6
PUNJAB,2014,Guar seed,28200.0,21200.0,0.75177304964539,382.7,244.6
PUNJAB,2014,Maize,126000.0,460000.0,3.6507936507936507,382.7,244.6
PUNJAB,2014,Masoor,8000.0,4700.0,0.5875,382.7,244.6
PUNJAB,2014,Moong(Green Gram),37000.0,31000.0,0.8378378378378378,382.7,244.6
PUNJAB,2014,Peas & beans (Pulses),22000.0,25600.0,1.1636363636363636,382.7,244.6
PUNJAB,2014,Rapeseed &Mustard,31000.0,38700.0,1.2483870967741935,382.7,244.6
PUNJAB,2014,Rice,2894000.0,11107000.0,3.837940566689703,382.7,244.6
PUNJAB,2014,Sesamum,45000.0,14000.0,0.3111111111111111,382.7,244.6
PUNJAB,2014,Sugarcane,94000.0,7039000.0,74.88297872340425,382.7,244.6
PUNJAB,2014,Urad,22000.0,12100.0,0.55,382.7,244.6
PUNJAB,2014,Wheat,3505000.0,15050000.0,4.293865905848787,382.7,244.6
TAMIL NADU,1997,Arhar/Tur,70353.0,35520.0,0.5048825210012367,950.5,286.3
TAMIL NADU,1997,Bajra,168594.0,211970.0,1.2572808047735982,950.5,286.3
TAMIL NADU,1997,Banana,173581.0,6965884.0,40.130452065606256,950.5,286.3
TAMIL NADU,1997,Black pepper,3446.0,760.0,0.22054556006964596,950.5,286.3
TAMIL NADU,1997,Cardamom,5264.0,480.0,0.0911854103343465,950.5,286.3
TAMIL NADU,1997,Cashewnut,82761.0,19370.0,0.23404743780282983,950.5,286.3
TAMIL NADU,1997,Castor seed,25811.0,7930.0,0.307233350122041,950.5,286.3
TAMIL NADU,1997,Coriander,37633.0,8840.0,0.23490022055111207,950.5,286.3
TAMIL NADU,1997,Cotton(lint),227778.0,357990.0,1.5716618813054817,950.5,286.3
TAMIL NADU,1997,Dry chillies,70116.0,42390.0,0.604569570426151,950.5,286.3
TAMIL NADU,1997,Dry ginger,575.0,18220.0,31.68695652173913,950.5,286.3
TAMIL NADU,1997,Garlic,981.0,5890.0,6.00407747196738,950.5,286.3
TAMIL NADU,1997,Gram,6239.0,4090.0,0.6555537746433724,950.5,286.3
TAMIL NADU,1997,Groundnut,867633.0,1408010.0,1.6228174815849559,950.5,286.3
TAMIL NADU,1997,Horse-gram,84389.0,42880.0,0.5081230966121177,950.5,286.3
TAMIL NADU,1997,Jowar,380422.0,377720.0,0.9928973613513414,950.5,286.3
TAMIL NADU,1997,Maize,58044.0,94940.0,1.6356557094617876,950.5,286.3
TAMIL NADU,1997,Moong(Green Gram),107395.0,38460.0,0.358117230783556,950.5,286.3
TAMIL NADU,1997,Onion,53229.0,503438.0,9.457964643333522,950.5,286.3
TAMIL NADU,1997,Potato,5571.0,90180.0,16.187399030694667,950.5,286.3
TAMIL NADU,1997,Pulses total,591481.0,244170.0,0.4128112314681283,950.5,286.3
TAMIL NADU,1997,Ragi,107043.0,217940.0,2.036004222602132,950.5,286.3
TAMIL NADU,1997,Rapeseed &Mustard,864.0,210.0,0.24305555555555555,950.5,286.3
TAMIL NADU,1997,Rice,2260544.0,6893730.0,3.049588948500892,950.5,286.3
TAMIL NADU,1997,Sesamum,88434.0,44600.0,0.5043309134495783,950.5,286.3
TAMIL NADU,1997,Small millets,93358.0,57990.0,0.6211572655798111,950.5,286.3
TAMIL NADU,1997,Sugarcane,282845.0,307019000.0,1085.4673054146265,950.5,286.3
TAMIL NADU,1997,Sunflower,17930.0,16010.0,0.8929168990518683,950.5,286.3
TAMIL NADU,1997,Sweet potato,1271.0,18480.0,14.539732494099134,950.5,286.3
TAMIL NADU,1997,Tapioca,103684.0,3889350.0,37.511573627560665,950.5,286.3
TAMIL NADU,1997,Tobacco,13860.0,21219.0,1.5309523809523808,950.5,286.3
TAMIL NADU,1997,Total foodgrain,3642130.0,8103700.0,2.22498922333909,950.5,286.3
TAMIL NADU,1997,Turmeric,18180.0,110640.0,6.085808580858086,950.5,286.3
TAMIL NADU,1997,Urad,218236.0,101820.0,0.4665591378141095,950.5,286.3
TAMIL NADU,1998,Arhar/Tur,113783.0,99516.0,0.8746122004165825,1079.7,419.6
TAMIL NADU,1998,Bajra,196002.0,309644.0,1.5798002061203458,1079.7,419.6
TAMIL NADU,1998,Banana,74681.0,3649318.0,48.86541422851863,1079.7,419.6
TAMIL NADU,1998,Black pepper,2633.0,520.0,0.1974933535890619,1079.7,419.6
TAMIL NADU,1998,Cardamom,4197.0,311.0,0.07410054801048369,1079.7,419.6
TAMIL NADU,1998,Cashewnut,78475.0,15162.0,0.19320802803440587,1079.7,419.6
TAMIL NADU,1998,Castor seed,42634.0,14626.0,0.34305952995261996,1079.7,419.6
TAMIL NADU,1998,Coriander,63042.0,14750.0,0.2339710034580121,1079.7,419.6
TAMIL NADU,1998,Cotton(lint),242830.0,429535.0,1.76887122678417,1079.7,419.6
TAMIL NADU,1998,Dry chillies,65980.0,39657.0,0.6010457714458927,1079.7,419.6
TAMIL NADU,1998,Dry ginger,600.0,19006.0,31.676666666666666,1079.7,419.6
TAMIL NADU,1998,Garlic,2015.0,10629.0,5.274937965260546,1079.7,419.6
TAMIL NADU,1998,Gram,7620.0,6348.0,0.8330708661417323,1079.7,419.6
TAMIL NADU,1998,Groundnut,1086462.0,1960643.0,1.8046125865423732,1079.7,419.6
TAMIL NADU,1998,Horse-gram,123050.0,61658.0,0.5010808614384397,1079.7,419.6
TAMIL NADU,1998,Jowar,498583.0,585616.0,1.174560705038078,1079.7,419.6
TAMIL NADU,1998,Maize,70179.0,111983.0,1.5956767694039526,1079.7,419.6
TAMIL NADU,1998,Mesta,383.0,1790.0,4.673629242819843,1079.7,419.6
TAMIL NADU,1998,Moong(Green Gram),183249.0,91770.0,0.5007940016043744,1079.7,419.6
TAMIL NADU,1998,Onion,37185.0,289717.0,7.791233024068845,1079.7,419.6
TAMIL NADU,1998,Potato,2864.0,47513.0,16.58973463687151,1079.7,419.6
TAMIL NADU,1998,Pulses total,1017692.0,506325.0,0.49752282615958465,1079.7,419.6
TAMIL NADU,1998,Ragi,161000.0,334162.0,2.0755403726708073,1079.7,419.6
TAMIL NADU,1998,Rapeseed &Mustard,555.0,136.0,0.24504504504504504,1079.7,419.6
TAMIL NADU,1998,Rice,2386399.0,8215286.0,3.4425450228566135,1079.7,419.6
TAMIL NADU,1998,Sannhamp,2558.0,1865.0,0.7290852228303362,1079.7,419.6
TAMIL NADU,1998,Sesamum,163232.0,81359.0,0.4984255538129779,1079.7,419.6
TAMIL NADU,1998,Small millets,248000.0,117400.0,0.47338709677419355,1079.7,419.6
TAMIL NADU,1998,Sugarcane,347910.0,46672800.0,134.15193584547728,1079.7,419.6
TAMIL NADU,1998,Sunflower,25114.0,24686.0,0.9829577128294975,1079.7,419.6
TAMIL NADU,1998,Sweet potato,718.0,12462.0,17.356545961002787,1079.7,419.6
TAMIL NADU,1998,Tapioca,78346.0,2909934.0,37.14208766242054,1079.7,419.6
TAMIL NADU,1998,Tobacco,5775.0,8678.0,1.5026839826839826,1079.7,419.6
TAMIL NADU,1998,Total foodgrain,4450978.0,1017509.0,0.22860346647410973,1079.7,419.6
TAMIL NADU,1998,Turmeric,21657.0,126569.0,5.844253590063259,1079.7,419.6
TAMIL NADU,1998,Urad,446130.0,218245.0,0.48919597426759015,1079.7,419.6
TAMIL NADU,1998,Wheat,700.0,34.0,0.04857142857142857,1079.7,419.6
TAMIL NADU,1999,Arhar/Tur,87782.0,62411.0,0.7109771935020847,922.6,249.6
TAMIL NADU,1999,Bajra,177406.0,258774.0,1.458654160513173,922.6,249.6
TAMIL NADU,1999,Banana,86449.0,2762324.0,31.953220974216013,922.6,249.6
TAMIL NADU,1999,Black pepper,561.0,122.0,0.21746880570409982,922.6,249.6
TAMIL NADU,1999,Cardamom,1213.0,112.0,0.09233305853256389,922.6,249.6
TAMIL NADU,1999,Cashewnut,75832.0,20341.0,0.26823768329992614,922.6,249.6
TAMIL NADU,1999,Castor seed,36034.0,11843.0,0.3286618193927957,922.6,249.6
TAMIL NADU,1999,Coriander,24029.0,5500.0,0.22889009113987266,922.6,249.6
TAMIL NADU,1999,Cotton(lint),184707.0,287965.0,1.559036744682118,922.6,249.6
TAMIL NADU,1999,Dry chillies,58302.0,32696.0,0.5608040890535487,922.6,249.6
TAMIL NADU,1999,Dry ginger,468.0,12354.0,26.397435897435898,922.6,249.6
TAMIL NADU,1999,Garlic,543.0,3145.0,5.791896869244936,922.6,249.6
TAMIL NADU,1999,Gram,8282.0,5374.0,0.6488770828302343,922.6,249.6
TAMIL NADU,1999,Groundnut,865295.0,1537806.0,1.777204306045915,922.6,249.6
TAMIL NADU,1999,Guar seed,332323.0,3514258.0,10.574826298510786,922.6,249.6
TAMIL NADU,1999,Horse-gram,132166.0,57685.0,0.43645869588245084,922.6,249.6
TAMIL NADU,1999,Jowar,491707.0,484265.0,0.9848649703990384,922.6,249.6
TAMIL NADU,1999,Korra,4517.0,2030.0,0.44941332742970996,922.6,249.6
TAMIL NADU,1999,Maize,115803.0,183765.0,1.5868759876687133,922.6,249.6
TAMIL NADU,1999,Mesta,59.0,273.0,4.627118644067797,922.6,249.6
TAMIL NADU,1999,Moong(Green Gram),175337.0,93209.0,0.5315991490672248,922.6,249.6
TAMIL NADU,1999,Onion,38384.0,315748.0,8.226031679866612,922.6,249.6
TAMIL NADU,1999,Potato,3803.0,72239.0,18.995266894556927,922.6,249.6
TAMIL NADU,1999,Ragi,163024.0,282833.0,1.7349163313377172,922.6,249.6
TAMIL NADU,1999,Rapeseed &Mustard,629.0,152.0,0.24165341812400637,922.6,249.6
TAMIL NADU,1999,Rice,2204046.0,7225373.0,3.2782314888164765,922.6,249.6
TAMIL NADU,1999,Samai,58471.0,48503.0,0.8295223273075542,922.6,249.6
TAMIL NADU,1999,Sannhamp,7263.0,5298.0,0.7294506402313093,922.6,249.6
TAMIL NADU,1999,Sesamum,172173.0,92906.0,0.5396084171153432,922.6,249.6
TAMIL NADU,1999,Sugarcane,332332.0,35501817.0,106.8263573775622,922.6,249.6
TAMIL NADU,1999,Sunflower,22994.0,21913.0,0.9529877359311124,922.6,249.6
TAMIL NADU,1999,Sweet potato,1860.0,22519.0,12.106989247311828,922.6,249.6
TAMIL NADU,1999,Tapioca,97165.0,3425515.0,35.25461843256316,922.6,249.6
TAMIL NADU,1999,Tobacco,5992.0,9369.0,1.563584779706275,922.6,249.6
TAMIL NADU,1999,Turmeric,28325.0,149977.0,5.29486319505737,922.6,249.6
TAMIL NADU,1999,Urad,439604.0,218071.0,0.4960623652196067,922.6,249.6
TAMIL NADU,1999,Varagu,19937.0,22576.0,1.13236695591112,922.6,249.6
TAMIL NADU,1999,Wheat,34.0,16.0,0.47058823529411764,922.6,249.6
TAMIL NADU,2000,Arhar/Tur,84929.0,60293.0,0.7099224057742349,972.0,403.9
TAMIL NADU,2000,Bajra,199655.0,303245.0,1.5188450076381759,972.0,403.9
TAMIL NADU,2000,Banana,77485.0,2473512.0,31.922462412079756,972.0,403.9
TAMIL NADU,2000,Black pepper,1639.0,449.0,0.27394752898108604,972.0,403.9
TAMIL NADU,2000,Cardamom,2138.0,204.0,0.09541627689429373,972.0,403.9
TAMIL NADU,2000,Cashewnut,88117.0,20348.0,0.23092025375353223,972.0,403.9
TAMIL NADU,2000,Castor seed,38920.0,12658.0,0.3252312435765673,972.0,403.9
TAMIL NADU,2000,Coriander,19170.0,4132.0,0.2155451225873761,972.0,403.9
TAMIL NADU,2000,Cotton(lint),193850.0,325079.0,1.6769615682228527,972.0,403.9
TAMIL NADU,2000,Dry chillies,66601.0,35263.0,0.5294665245266588,972.0,403.9
TAMIL NADU,2000,Dry ginger,95.0,2515.0,26.473684210526315,972.0,403.9
TAMIL NADU,2000,Garlic,601.0,3516.0,5.850249584026622,972.0,403.9
